DateTime,AddedIPs,RemovedIPs
1440616808,0,0
1440790808,0,1
1441051808,0,2
1441138807,1,0
1441225807,1,1
1441312807,1,1
1441399808,1,0
1441486811,0,1
1441573807,2,1
1442443808,0,1
1442530811,0,1
1442617808,1,0
1443226808,0,2
1443313808,2,0
1443748808,1,1
1443835805,1,1
1444096816,0,1
1444270808,1,0
1444531802,0,1
1444618805,1,0
1444966802,0,1
1445053802,1,0
1445227802,0,1
1445401802,2,1
1445488808,1,1
1445575802,1,1
1445662803,1,2
1445749808,1,1
1445836802,1,0
1445923804,1,2
1446271802,0,0
1446358802,0,0
1446856808,0,0
1446943802,0,0
1447030807,0,0
